step,train,val,lr,elapsed_sec
5390,1.843652,1.832313,2.99728832e-04,733.3
5400,1.908693,1.849955,2.99727230e-04,734.6
5410,1.906695,1.921130,2.99725624e-04,735.9
5420,1.836698,1.804340,2.99724013e-04,737.2
5430,1.932366,1.722602,2.99722397e-04,738.4
5440,1.950340,1.959082,2.99720776e-04,739.7
5450,1.894686,1.875068,2.99719151e-04,741.0
5460,1.823781,1.884992,2.99717521e-04,742.3
5470,1.785631,1.935618,2.99715887e-04,743.5
5480,1.763586,1.936457,2.99714247e-04,744.8
5490,2.008625,1.932718,2.99712603e-04,746.1
5500,1.864482,1.872530,2.99710955e-04,747.4
5510,1.723453,1.799553,2.99709301e-04,749.3
5520,1.909013,1.851548,2.99707643e-04,751.0
5530,1.902988,1.877708,2.99705980e-04,752.5
5540,1.800057,1.960605,2.99704313e-04,754.0
5550,1.851510,1.946606,2.99702640e-04,755.5
5560,1.830910,1.824211,2.99700963e-04,756.9
5570,1.868882,1.926980,2.99699282e-04,758.4
5580,1.743862,1.924596,2.99697595e-04,759.8
5590,1.939586,1.826243,2.99695904e-04,761.1
5600,1.777169,1.756052,2.99694208e-04,762.5
5610,1.824859,1.925703,2.99692508e-04,763.8
5620,1.871042,1.960773,2.99690802e-04,765.1
5630,1.929099,1.846430,2.99689092e-04,766.4
5640,1.921741,1.819268,2.99687378e-04,767.7
5650,1.838364,1.904133,2.99685658e-04,769.0
5660,1.950414,1.771076,2.99683934e-04,770.3
5670,1.824078,1.773706,2.99682205e-04,771.6
5680,1.829986,1.752478,2.99680472e-04,772.9
5690,1.702134,1.905564,2.99678734e-04,774.1
5700,1.858042,1.905586,2.99676991e-04,775.4
5710,1.832545,1.968310,2.99675243e-04,776.7
5720,1.813548,1.861270,2.99673491e-04,778.0
5730,1.791251,1.764052,2.99671734e-04,779.3
5740,1.737514,1.867456,2.99669972e-04,780.6
5750,1.845645,1.794412,2.99668205e-04,781.9
5760,1.686590,1.874680,2.99666434e-04,783.2
5770,1.844548,1.784266,2.99664658e-04,784.5
5780,1.797535,1.841438,2.99662878e-04,785.7
5790,1.882793,1.848215,2.99661092e-04,787.0
5800,1.730605,1.758809,2.99659302e-04,788.3
5810,1.887137,1.898915,2.99657507e-04,789.5
5820,1.823138,1.898602,2.99655708e-04,790.8
5830,1.897218,1.886665,2.99653904e-04,792.0
5840,1.786260,1.861237,2.99652095e-04,793.3
5850,1.837003,1.887643,2.99650281e-04,794.6
5860,1.838507,1.769373,2.99648463e-04,795.9
5870,1.768594,1.930410,2.99646640e-04,797.2
5880,1.803496,1.740573,2.99644812e-04,798.5
5890,1.895003,1.755716,2.99642980e-04,799.7
5900,1.837234,1.849379,2.99641143e-04,801.0
5910,1.772388,1.774157,2.99639301e-04,802.3
5920,1.791577,1.724715,2.99637454e-04,803.6
5930,1.916628,1.968827,2.99635603e-04,804.9
5940,1.821528,1.772529,2.99633747e-04,806.1
5950,1.865952,1.819674,2.99631887e-04,807.4
5960,1.886052,1.841877,2.99630021e-04,808.7
5970,1.864076,1.757804,2.99628151e-04,809.9
5980,1.886314,1.824877,2.99626276e-04,811.2
5990,1.733393,1.829036,2.99624397e-04,812.5
6000,1.733329,1.902899,2.99622513e-04,813.7
6010,1.728541,1.884442,2.99620624e-04,815.7
6020,1.811978,1.976969,2.99618730e-04,817.4
6030,1.623321,1.810736,2.99616832e-04,819.0
6040,1.732113,1.906881,2.99614929e-04,820.6
6050,1.865927,1.944839,2.99613021e-04,822.1
6060,1.774999,1.831055,2.99611109e-04,823.6
6070,1.734079,1.733121,2.99609191e-04,825.1
6080,1.804683,1.842314,2.99607270e-04,826.7
6090,1.804118,1.817593,2.99605343e-04,828.1
6100,1.869192,1.999685,2.99603412e-04,829.6
6110,1.852175,1.734415,2.99601476e-04,831.0
6120,1.816277,1.820994,2.99599535e-04,832.5
6130,1.759964,1.744784,2.99597590e-04,833.9
6140,1.845037,1.780097,2.99595640e-04,835.3
6150,1.797000,1.866153,2.99593685e-04,836.7
6160,1.838498,1.750556,2.99591725e-04,838.2
6170,1.837813,1.927622,2.99589761e-04,839.6
6180,1.955399,1.784961,2.99587792e-04,841.0
6190,1.932944,1.882781,2.99585818e-04,842.5
6200,1.903510,1.857136,2.99583840e-04,844.0
6210,1.890547,1.753122,2.99581857e-04,845.4
6220,1.802005,1.762861,2.99579869e-04,846.9
6230,1.799903,1.834165,2.99577877e-04,848.4
6240,1.796542,1.790616,2.99575880e-04,849.9
6250,1.766573,1.843765,2.99573878e-04,851.3
6260,1.811165,1.856343,2.99571871e-04,852.8
6270,1.896029,1.832045,2.99569860e-04,854.2
6280,1.817712,1.793761,2.99567844e-04,855.6
6290,1.798071,1.784064,2.99565823e-04,857.0
6300,1.900200,1.803192,2.99563798e-04,858.5
6310,1.812842,1.871043,2.99561768e-04,859.9
6320,1.818649,1.841563,2.99559733e-04,861.4
6330,1.889206,1.825679,2.99557693e-04,862.8
6340,1.958255,1.942653,2.99555649e-04,864.2
6350,1.891019,1.776608,2.99553600e-04,865.6
6360,1.836464,1.946031,2.99551547e-04,867.1
6370,1.906823,1.880330,2.99549488e-04,868.5
6380,1.847221,1.915899,2.99547425e-04,870.0
6390,1.668238,1.832648,2.99545357e-04,871.4
6400,1.801689,1.751751,2.99543285e-04,872.9
6410,1.832653,1.757466,2.99541208e-04,874.3
6420,1.857968,1.718219,2.99539126e-04,875.7
6430,1.903237,1.739583,2.99537039e-04,877.1
6440,1.741258,1.706246,2.99534948e-04,878.5
6450,1.800026,1.876288,2.99532852e-04,879.9
6460,1.782307,1.875897,2.99530751e-04,881.2
6470,1.774475,1.838614,2.99528646e-04,882.6
6480,1.813445,1.648707,2.99526536e-04,884.0
6490,1.772453,1.747260,2.99524421e-04,885.3
6500,1.721626,1.728537,2.99522302e-04,886.7
6510,1.815999,1.855955,2.99520178e-04,888.7
6520,1.749861,1.802141,2.99518049e-04,890.3
6530,1.960457,1.907963,2.99515915e-04,892.0
6540,1.795366,1.780812,2.99513777e-04,893.5
6550,1.733034,1.809243,2.99511634e-04,895.0
6560,1.766806,1.856240,2.99509486e-04,896.4
6570,1.876348,1.770017,2.99507334e-04,897.8
6580,1.869343,1.688286,2.99505176e-04,899.2
6590,1.827800,1.785612,2.99503015e-04,900.6
6600,1.810148,1.926343,2.99500848e-04,901.9
6610,1.827065,1.707723,2.99498677e-04,903.3
6620,1.831291,1.822834,2.99496501e-04,904.7
6630,1.827356,1.828752,2.99494320e-04,906.1
6640,1.739306,1.797994,2.99492135e-04,907.5
6650,1.717446,1.841561,2.99489945e-04,908.9
6660,1.788490,1.835138,2.99487750e-04,910.3
6670,1.811044,1.920221,2.99485551e-04,911.7
6680,1.757089,1.777361,2.99483346e-04,913.0
6690,1.864029,1.810232,2.99481138e-04,914.4
6700,1.806400,1.849068,2.99478924e-04,915.8
6710,1.763904,1.761248,2.99476706e-04,917.1
6720,1.769205,1.787901,2.99474483e-04,918.5
6730,1.821942,1.752964,2.99472255e-04,919.9
6740,1.829093,1.791546,2.99470023e-04,921.2
6750,1.791534,1.898722,2.99467786e-04,922.6
6760,1.584323,1.732578,2.99465544e-04,924.0
6770,1.825520,1.960045,2.99463297e-04,925.3
6780,1.828362,1.800185,2.99461046e-04,926.6
6790,1.717760,1.784074,2.99458790e-04,928.0
6800,1.762643,1.876828,2.99456530e-04,929.3
6810,1.843624,1.675062,2.99454264e-04,930.6
6820,1.826771,1.764369,2.99451994e-04,932.0
6830,2.013659,1.765581,2.99449720e-04,933.3
6840,1.891202,1.830390,2.99447440e-04,934.6
6850,1.761557,1.689481,2.99445156e-04,936.0
6860,1.837964,1.870192,2.99442867e-04,937.3
6870,1.943866,1.742440,2.99440574e-04,938.6
6880,1.868327,1.846655,2.99438276e-04,940.0
6890,1.745908,1.771221,2.99435973e-04,941.3
6900,1.712275,1.754565,2.99433665e-04,942.6
6910,1.838706,1.821604,2.99431353e-04,943.8
6920,1.807772,1.814746,2.99429036e-04,945.1
6930,1.742107,1.807991,2.99426714e-04,946.4
6940,1.940907,1.894725,2.99424388e-04,947.7
6950,1.768769,1.878470,2.99422057e-04,948.9
6960,1.733451,1.730695,2.99419721e-04,950.2
6970,1.923904,1.835009,2.99417380e-04,951.4
6980,1.923505,1.799994,2.99415035e-04,952.6
6990,1.865994,1.717263,2.99412685e-04,953.9
7000,1.785303,1.767252,2.99410331e-04,955.1
7010,1.766114,1.839891,2.99407971e-04,957.1
7020,1.724682,1.645432,2.99405607e-04,958.7
7030,1.805703,1.742775,2.99403239e-04,960.3
7040,1.757394,1.830089,2.99400865e-04,961.8
7050,1.824117,1.886233,2.99398487e-04,963.2
7060,1.746232,1.832792,2.99396104e-04,964.7
7070,1.779983,1.850594,2.99393717e-04,966.1
7080,1.728176,1.809986,2.99391325e-04,967.5
7090,1.725025,1.917346,2.99388928e-04,968.9
7100,1.855121,1.693911,2.99386526e-04,970.3
7110,1.758385,1.724016,2.99384120e-04,971.6
7120,1.806355,1.821266,2.99381709e-04,973.0
7130,1.880669,1.895029,2.99379293e-04,974.3
7140,1.778127,1.817626,2.99376873e-04,975.7
7150,1.886605,1.818166,2.99374448e-04,977.0
7160,1.846082,1.716252,2.99372018e-04,978.3
7170,1.849082,1.698932,2.99369583e-04,979.6
7180,1.761070,1.729154,2.99367144e-04,980.9
7190,1.726920,1.888707,2.99364700e-04,982.2
7200,1.649275,1.710190,2.99362252e-04,983.5
7210,1.959809,1.636753,2.99359798e-04,984.8
7220,1.741315,1.697349,2.99357340e-04,986.1
7230,1.753279,1.771648,2.99354878e-04,987.4
7240,1.781211,1.731153,2.99352410e-04,988.7
7250,1.790927,1.837003,2.99349938e-04,990.0
7260,1.855189,1.744505,2.99347461e-04,991.2
7270,1.838377,1.736584,2.99344980e-04,992.5
7280,1.892123,1.747015,2.99342494e-04,993.7
7290,1.900240,1.699150,2.99340003e-04,995.0
7300,1.791766,1.711726,2.99337507e-04,996.2
7310,1.772865,1.805690,2.99335007e-04,997.5
7320,1.860163,1.745832,2.99332502e-04,998.8
7330,1.702420,1.860033,2.99329992e-04,1000.1
7340,1.839541,1.768564,2.99327478e-04,1001.4
7350,1.775430,1.838092,2.99324959e-04,1002.7
7360,1.751070,1.785074,2.99322435e-04,1004.0
7370,1.763658,1.861070,2.99319907e-04,1005.3
7380,1.726902,1.762249,2.99317373e-04,1006.6
7390,1.797645,1.737709,2.99314836e-04,1007.9
7400,1.710193,1.802125,2.99312293e-04,1009.2
7410,1.806195,1.828546,2.99309746e-04,1010.4
7420,1.719112,1.843650,2.99307194e-04,1011.7
7430,1.755419,1.659717,2.99304637e-04,1013.0
7440,1.735861,1.785775,2.99302076e-04,1014.3
7450,1.699476,1.756673,2.99299510e-04,1015.6
7460,1.715114,1.698622,2.99296939e-04,1016.8
7470,1.866134,1.723250,2.99294364e-04,1018.1
7480,1.792017,1.834224,2.99291784e-04,1019.4
7490,1.799732,1.839747,2.99289199e-04,1020.6
7500,1.791815,1.753834,2.99286609e-04,1021.9
7510,1.888235,1.828868,2.99284015e-04,1023.8
7520,1.733067,1.801646,2.99281416e-04,1025.5
7530,1.821468,1.913733,2.99278813e-04,1027.0
7540,1.705502,1.936523,2.99276204e-04,1028.5
7550,1.831162,1.893906,2.99273591e-04,1030.0
7560,1.657038,1.789245,2.99270974e-04,1031.4
7570,1.891779,1.745855,2.99268351e-04,1032.8
7580,1.831841,1.820199,2.99265724e-04,1034.2
7590,1.733686,1.750309,2.99263092e-04,1035.5
7600,1.744915,1.658676,2.99260456e-04,1036.9
7610,1.939781,1.771628,2.99257815e-04,1038.2
7620,1.791109,1.806211,2.99255169e-04,1039.6
7630,1.726428,1.816590,2.99252518e-04,1040.9
7640,1.667975,1.691818,2.99249863e-04,1042.3
7650,1.645194,1.769337,2.99247203e-04,1043.6
7660,1.687382,1.888635,2.99244538e-04,1044.9
7670,1.709567,1.865774,2.99241869e-04,1046.2
7680,1.776678,1.771588,2.99239195e-04,1047.5
7690,1.738947,1.810870,2.99236516e-04,1048.8
7700,1.865168,1.726201,2.99233833e-04,1050.1
7710,1.827323,1.695894,2.99231145e-04,1051.3
7720,1.672704,1.747963,2.99228452e-04,1052.6
7730,1.677642,1.714980,2.99225755e-04,1053.9
7740,1.727769,1.642540,2.99223052e-04,1055.1
7750,1.803436,1.819655,2.99220346e-04,1056.5
7760,1.830262,1.726797,2.99217634e-04,1057.8
7770,1.739885,1.687766,2.99214918e-04,1059.2
7780,1.721620,1.791420,2.99212197e-04,1060.6
7790,1.787089,1.835698,2.99209471e-04,1062.0
7800,1.725442,1.760902,2.99206741e-04,1063.4
7810,1.726639,1.731819,2.99204006e-04,1064.7
7820,1.769586,1.884813,2.99201266e-04,1066.1
7830,1.741809,1.744729,2.99198522e-04,1067.5
7840,1.822941,1.580514,2.99195772e-04,1068.9
7850,1.824261,1.766145,2.99193019e-04,1070.2
7860,1.813678,1.778038,2.99190260e-04,1071.6
7870,1.821406,1.716911,2.99187497e-04,1073.0
7880,1.688872,1.722317,2.99184729e-04,1074.4
7890,1.877963,1.736389,2.99181956e-04,1075.9
7900,1.589732,1.798690,2.99179179e-04,1077.3
7910,1.807308,1.758873,2.99176397e-04,1078.7
7920,1.715356,1.836736,2.99173611e-04,1080.2
7930,1.705746,1.765928,2.99170819e-04,1081.6
7940,1.726322,1.702408,2.99168023e-04,1083.1
7950,1.795826,1.730282,2.99165222e-04,1084.5
7960,1.718093,1.824419,2.99162417e-04,1086.0
7970,1.777884,1.788147,2.99159607e-04,1087.4
7980,1.706811,1.788553,2.99156792e-04,1088.9
7990,1.779386,1.789347,2.99153973e-04,1090.3
8000,1.689748,1.783678,2.99151148e-04,1091.8
8010,1.822731,1.712703,2.99148319e-04,1093.8
8020,1.736320,1.631365,2.99145486e-04,1095.4
8030,1.807675,1.806865,2.99142648e-04,1097.1
8040,1.780423,1.781415,2.99139805e-04,1098.6
8050,1.823156,1.755082,2.99136957e-04,1100.2
8060,1.734335,1.769487,2.99134105e-04,1101.7
8070,1.733618,1.687848,2.99131248e-04,1103.2
8080,1.811594,1.699435,2.99128386e-04,1104.7
8090,1.713944,1.769967,2.99125520e-04,1106.2
8100,1.706954,1.736997,2.99122648e-04,1107.6
8110,1.655627,1.663985,2.99119773e-04,1109.1
8120,1.726526,1.842488,2.99116892e-04,1110.5
8130,1.853028,1.829880,2.99114007e-04,1112.0
8140,1.861516,1.784643,2.99111117e-04,1113.4
8150,1.797571,1.657127,2.99108223e-04,1114.9
8160,1.842316,1.672764,2.99105323e-04,1116.3
8170,1.778201,1.715576,2.99102419e-04,1117.7
8180,1.734730,1.791461,2.99099511e-04,1119.2
8190,1.704311,1.714284,2.99096598e-04,1120.6
8200,1.688795,1.689307,2.99093680e-04,1122.0
8210,1.695841,1.775370,2.99090757e-04,1123.4
8220,1.745742,1.772118,2.99087829e-04,1124.7
8230,1.792578,1.679994,2.99084897e-04,1126.1
8240,1.768595,1.731494,2.99081961e-04,1127.5
8250,1.798841,1.834596,2.99079019e-04,1128.8
8260,1.735700,1.690024,2.99076073e-04,1130.2
8270,1.842440,1.819586,2.99073122e-04,1131.6
8280,1.756705,1.772873,2.99070167e-04,1133.0
8290,1.670330,1.839553,2.99067207e-04,1134.3
8300,1.828919,1.790516,2.99064242e-04,1135.5
8310,1.731079,1.772934,2.99061272e-04,1136.8
8320,1.763830,1.674217,2.99058298e-04,1138.0
8330,1.653935,1.687210,2.99055319e-04,1139.3
8340,1.786821,1.612987,2.99052335e-04,1140.5
8350,1.728037,1.757420,2.99049347e-04,1141.8
8360,1.707531,1.755552,2.99046354e-04,1143.0
8370,1.774706,1.672148,2.99043356e-04,1144.4
8380,1.803011,1.764981,2.99040354e-04,1145.6
8390,1.838887,1.711217,2.99037347e-04,1146.9
8400,1.744527,1.717594,2.99034335e-04,1148.2
8410,1.693151,1.676515,2.99031319e-04,1149.5
8420,1.626233,1.689404,2.99028297e-04,1150.8
8430,1.686773,1.708264,2.99025272e-04,1152.2
8440,1.655135,1.701178,2.99022241e-04,1153.5
8450,1.723894,1.802794,2.99019206e-04,1154.8
8460,1.827896,1.792241,2.99016166e-04,1156.1
8470,1.696373,1.852223,2.99013122e-04,1157.4
8480,1.724293,1.827257,2.99010072e-04,1158.7
8490,1.733903,1.786929,2.99007018e-04,1160.0
8500,1.772765,1.833874,2.99003960e-04,1161.3
8510,1.611827,1.631181,2.99000896e-04,1163.2
8520,1.781956,1.814860,2.98997828e-04,1164.9
8530,1.791783,1.672975,2.98994756e-04,1166.4
8540,1.742366,1.629475,2.98991678e-04,1167.9
8550,1.770854,1.704660,2.98988596e-04,1169.3
8560,1.846822,1.789163,2.98985510e-04,1170.7
8570,1.720253,1.740197,2.98982418e-04,1172.2
8580,1.669920,1.905534,2.98979322e-04,1173.6
8590,1.791619,1.766881,2.98976221e-04,1175.0
8600,1.799184,1.772162,2.98973116e-04,1176.4
8610,1.766613,1.741620,2.98970006e-04,1177.9
8620,1.705986,1.654209,2.98966891e-04,1179.3
8630,1.757482,1.672631,2.98963771e-04,1180.7
8640,1.659727,1.737821,2.98960647e-04,1182.1
8650,1.738967,1.757775,2.98957518e-04,1183.4
8660,1.802149,1.802900,2.98954385e-04,1184.8
8670,1.653241,1.756588,2.98951246e-04,1186.2
8680,1.693754,1.819489,2.98948103e-04,1187.5
8690,1.647581,1.651459,2.98944956e-04,1188.8
8700,1.726150,1.747505,2.98941803e-04,1190.2
8710,1.669446,1.699084,2.98938646e-04,1191.5
8720,1.748461,1.750490,2.98935485e-04,1192.9
8730,1.746179,1.740968,2.98932318e-04,1194.2
8740,1.673320,1.694633,2.98929147e-04,1195.5
8750,1.692485,1.771776,2.98925972e-04,1196.8
8760,1.743211,1.694973,2.98922791e-04,1198.2
8770,1.611399,1.891925,2.98919606e-04,1199.5
8780,1.665523,1.675930,2.98916416e-04,1200.7
8790,1.765526,1.612616,2.98913222e-04,1202.0
8800,1.755138,1.785598,2.98910023e-04,1203.3
8810,1.841543,1.663228,2.98906819e-04,1204.6
8820,1.642686,1.872258,2.98903610e-04,1205.9
8830,1.804326,1.768628,2.98900397e-04,1207.2
8840,1.715253,1.834401,2.98897179e-04,1208.5
8850,1.730763,1.800028,2.98893957e-04,1209.8
8860,1.683567,1.732491,2.98890729e-04,1211.1
8870,1.739464,1.723475,2.98887497e-04,1212.4
8880,1.764198,1.819988,2.98884261e-04,1213.8
8890,1.829384,1.768286,2.98881019e-04,1215.1
8900,1.716060,1.666211,2.98877774e-04,1216.4
8910,1.787278,1.749530,2.98874523e-04,1217.7
8920,1.723788,1.733791,2.98871268e-04,1219.0
8930,1.736681,1.780488,2.98868007e-04,1220.4
8940,1.748466,1.780855,2.98864743e-04,1221.7
8950,1.695644,1.759116,2.98861473e-04,1223.0
8960,1.805380,1.747154,2.98858199e-04,1224.3
8970,1.643332,1.831385,2.98854921e-04,1225.6
8980,1.617206,1.706016,2.98851637e-04,1226.9
8990,1.658260,1.812447,2.98848349e-04,1228.2
9000,1.829854,1.621301,2.98845056e-04,1229.4
9010,1.778815,1.723697,2.98841759e-04,1231.3
9020,1.688438,1.747157,2.98838457e-04,1232.8
9030,1.699122,1.874346,2.98835150e-04,1234.3
9040,1.725156,1.700816,2.98831838e-04,1235.8
9050,1.754219,1.723943,2.98828522e-04,1237.2
9060,1.840992,1.743206,2.98825201e-04,1238.6
9070,1.805437,1.792552,2.98821876e-04,1239.9
9080,1.740284,1.761378,2.98818546e-04,1241.3
9090,1.719949,1.680496,2.98815211e-04,1242.6
9100,1.708711,1.751379,2.98811871e-04,1243.9
9110,1.869546,1.748969,2.98808527e-04,1245.2
9120,1.772068,1.806499,2.98805178e-04,1246.6
9130,1.731775,1.674839,2.98801824e-04,1247.9
9140,1.672161,1.763148,2.98798466e-04,1249.2
9150,1.724280,1.673192,2.98795103e-04,1250.5
9160,1.648893,1.758717,2.98791735e-04,1251.8
9170,1.635215,1.717591,2.98788363e-04,1253.1
9180,1.692622,1.660432,2.98784986e-04,1254.4
9190,1.698909,1.840622,2.98781604e-04,1255.6
9200,1.648393,1.643254,2.98778218e-04,1256.9
9210,1.783632,1.853780,2.98774827e-04,1258.1
9220,1.741481,1.859826,2.98771431e-04,1259.4
9230,1.806109,1.799767,2.98768031e-04,1260.7
9240,1.789168,1.874655,2.98764626e-04,1262.0
9250,1.664724,1.721460,2.98761216e-04,1263.2
9260,1.830553,1.642611,2.98757801e-04,1264.5
9270,1.802431,1.765054,2.98754382e-04,1265.8
9280,1.617839,1.688676,2.98750958e-04,1267.0
9290,1.742555,1.826153,2.98747530e-04,1268.3
9300,1.758024,1.657716,2.98744097e-04,1269.5
9310,1.716277,1.648814,2.98740659e-04,1270.8
9320,1.701466,1.686698,2.98737217e-04,1272.1
9330,1.629298,1.680601,2.98733769e-04,1273.3
9340,1.698865,1.782267,2.98730317e-04,1274.6
9350,1.659721,1.752272,2.98726861e-04,1275.9
9360,1.698664,1.756681,2.98723400e-04,1277.1
9370,1.769862,1.708467,2.98719934e-04,1278.4
9380,1.757145,1.640495,2.98716463e-04,1279.6
9390,1.646780,1.752620,2.98712988e-04,1280.9
9400,1.739954,1.620756,2.98709508e-04,1282.1
9410,1.642606,1.771111,2.98706024e-04,1283.4
9420,1.795592,1.680983,2.98702534e-04,1284.7
9430,1.657660,1.868316,2.98699040e-04,1285.9
9440,1.851434,1.766570,2.98695542e-04,1287.2
9450,1.640437,1.709714,2.98692038e-04,1288.5
9460,1.739496,1.725859,2.98688531e-04,1289.7
9470,1.750316,1.747171,2.98685018e-04,1291.0
9480,1.768337,1.702829,2.98681501e-04,1292.2
9490,1.734284,1.735380,2.98677979e-04,1293.5
9500,1.658659,1.753979,2.98674452e-04,1294.7
9510,1.684914,1.673901,2.98670921e-04,1296.7
9520,1.673596,1.761408,2.98667385e-04,1298.4
9530,1.633996,1.738003,2.98663844e-04,1300.0
9540,1.790275,1.622631,2.98660299e-04,1301.6
9550,1.808765,1.696344,2.98656748e-04,1303.2
9560,1.723438,1.679650,2.98653194e-04,1304.7
9570,1.625360,1.687268,2.98649634e-04,1306.1
9580,1.852103,1.592721,2.98646070e-04,1307.6
9590,1.738915,1.760323,2.98642502e-04,1309.0
9600,1.782189,1.693556,2.98638928e-04,1310.4
9610,1.810002,1.749526,2.98635350e-04,1311.8
9620,1.708713,1.738255,2.98631767e-04,1313.2
9630,1.875473,1.865461,2.98628180e-04,1314.5
9640,1.641963,1.685424,2.98624588e-04,1316.0
9650,1.677110,1.706102,2.98620991e-04,1317.4
9660,1.754562,1.616184,2.98617390e-04,1318.8
9670,1.656964,1.818851,2.98613784e-04,1320.2
9680,1.590005,1.693394,2.98610173e-04,1321.5
9690,1.680148,1.831564,2.98606557e-04,1322.9
9700,1.725570,1.732351,2.98602937e-04,1324.3
9710,1.661114,1.728972,2.98599312e-04,1325.7
9720,1.733484,1.676165,2.98595683e-04,1327.0
9730,1.726427,1.849169,2.98592049e-04,1328.4
9740,1.648352,1.769960,2.98588410e-04,1329.8
9750,1.778303,1.794487,2.98584767e-04,1331.2
9760,1.720902,1.701377,2.98581118e-04,1332.5
9770,1.750835,1.720235,2.98577466e-04,1333.9
9780,1.746912,1.747399,2.98573808e-04,1335.2
9790,1.567180,1.721715,2.98570146e-04,1336.6
9800,1.737702,1.615919,2.98566479e-04,1338.0
9810,1.602203,1.823292,2.98562808e-04,1339.4
9820,1.682533,1.725430,2.98559131e-04,1340.8
9830,1.726437,1.756117,2.98555450e-04,1342.2
9840,1.647951,1.647216,2.98551765e-04,1343.6
9850,1.624162,1.759389,2.98548075e-04,1345.0
9860,1.661095,1.688359,2.98544380e-04,1346.4
9870,1.643022,1.788236,2.98540680e-04,1347.9
9880,1.709181,1.669623,2.98536976e-04,1349.3
9890,1.654127,1.665550,2.98533267e-04,1350.8
9900,1.718399,1.643493,2.98529554e-04,1352.2
9910,1.709645,1.705595,2.98525836e-04,1353.7
9920,1.677788,1.731276,2.98522113e-04,1355.1
9930,1.820048,1.668029,2.98518385e-04,1356.5
9940,1.660524,1.645349,2.98514653e-04,1357.9
9950,1.575288,1.656149,2.98510916e-04,1359.3
9960,1.677678,1.622154,2.98507174e-04,1360.7
9970,1.660982,1.843549,2.98503428e-04,1362.0
